King Robb,3
Rhaegar Targaryen,3
Cley Cerwyn,3
Mathis Rowan,3
Sorrowful,3
Great Masters,3
Baratheons,3
Eastwatch-by-the-Sea,3
Howland Reed,3
Pahl,3
Grandfather,3
Norrey,3
Sallor the Bald,3
Maege Mormont,3
Thief,3
Cobblecat,3
Glendon,3
Bella,3
Belis,3
Benfrey,3
Bodger,3
Timeon,3
Tell the Good Masters,3
Lord of Harmony,3
Lord of Dragonstone,3
Darkness,3
Watty the Miller,3
Lady Bulwer,3
Perwyn,3
Undying,3
Valar,3
Visenya,3
Mud Gate,3
Ser Wendel Manderly,3
Alayne Stone,3
Kevan Lannister,3
Flame,3
Buckwell,3
Raynald,3
Lost,3
Melisandre of Asshai,3
Ben Stark,3
Evenfall,3
Queen Alysanne,3
Syrio,3
Robar,3
Indigo Star,3
Victarion,3
Dogshead,3
Lord Commander of the Night,3
Lady Melisandre,3
Scarb,3
Battle of the Bells,3
Horn of Joramun,3
Ser Stevron,3
Kettle,3
Septon Cellador,3
Field of Fire,3
Amory Lorch,3
White Swords,3
Ser Axell Florent,3
Jon Darry,3
Disputed Lands,3
Bastard of Bolton,3
Merryweather,3
Worship,3
Lady Tarbeck,3
Lordsport,3
Baelish,3
Old Henly,2
Arron,2
Kaeth,2
Jeyne Poole,2
Cape Wrath,2
Lord Eddard Stark,2
Cailin,2
Prank,2
Knotts,2
King of the Trident,2
Iron Islands,2
Ser Maynard,2
Rills,2
Lord Protector of the Vale,2
Lord Yronwood,2
King Joffrey Baratheon,2
Alyce,2
Death,2
Lord Beric Dondarrion,2
Ser Wilbert,2
Lord Roote,2
Ser Gladden Wylde,2
Ser Gregor the Mountain,2
Donnel Hill,2
Marissa,2
Raymun Darry,2
Whores,2
Bright Banners,2
Prince Aegon,2
Run,2
Two Hearts,2
Jade Sea,2
Ryk,2
Lord Mathis Rowan,2
Axe,2
Aerion Brightfire,2
Battle of the Camps,2
Robert the Usurper,2
Rains of Castamere,2
Alyx Frey,2
Othell,2
Joy,2
Lorch,2
Bedwyck,2
Lord Balon,2
Bag,2
Gyles,2
Faceless,2
Lost the North,2
Ironhand,2
Queensguard,2
Bed,2
Courage,2
Mudd,2
Barristan Selmy,2
Lady Arryn,2
Chiswyck,2
Goodbrook,2
Maid of Tarth,2
Maids,2
Sky,2
Bael the Bard,2
Lord Gawen,2
To Donal Noye,2
Robin Ryger,2
Brune,2
Leo Longthorn,2
Osha,2
Snowgate,2
Ser Emmon,2
Lord Arryn,2
Trant,2
But Mance,2
Volantene,2
In Yunkai,2
Rainwood,2
Serra,2
Velaryon,2
Leobald Tallhart,2
Darrys,2
Laughing Lord,2
Follard,2
Marcher,2
Wynton,2
Hammer of Justice,2
Emmon Cuy,2
Lewyn Martell,2
Beat,2
Grazdan mo Eraz,2
Lord Nestor,2
In Astapor,2
Yohn Royce,2
Lord Stark,2
Ser Wendel,2
Mouth,2
Raynald Westerling,2
Stone Thumbs,2
Mordane,2
Ser Ryman Frey,2
Tor,2
Aemon the Dragonknight,2
Olyvar Frey,2
Red Deer Island,2
Hook,2
Ser Danwell,2
King Daeron,2
Myraham,2
Tim Stone,2
Nephew,2
Oberyn of Dorne,2
War of the Five,2
Hayford,2
Cuy,2
Wulls,2
Black Ears,2
Gerold Hightower,2
Bountiful Harvest,2
Free,2
Beauty,2
Toregg,2
Ashemark,2
Evenstar,2
Greenaway,2
Desmond Grell,2
Lychester,2
Farlen,2
Ser Rolph Spicer,2
Small Hall,2
Sweetling,2
Arryns,2
Hosts,2
Axell Florent,2
Lord Puff Fish,2
Maidenvault,2
Mutton Chop,2
Carellen,2
Maester Colemon,2
Hornfoots,2
Fourth,2
Pool,2
Titan of Braavos,2
Lady of Winterfell,2
Blackfyre,2
Lord Randyll Tarly,2
Die,2
Lady Janna,2
When Sam,2
Tower of Guards,2
White Knife,2
Rainbow,2
Seven Kingdoms of Westeros,2
Ser Lancel,2
Lothar Mallery,2
Mag,2
Beyond the Wall,2
Tourmaline Brotherhood,2
Osfryd,2
Mopatis,2
Westerling of the Crag,2
Lord Sunglass,2
Aemon Targaryen,2
Lord Tarbeck,2
Alfyn Crowkiller,2
Rebellion,2
Lewys the Fishwife,2
Prince Oberyn of Dorne,2
Little Willow,2
River Gate,2
Lhazar,2
Aenys,2
Ser Meryn Trant,2
Old Empire,2
Duty,2
Could Robb,2
Boot,2
Beardless Dick,2
Hempen Dan,2
Martells,2
Connington,2
Lady Graceford,2
Gery,2
Mott,2
Bastard of Winterfell,2
Ser Mallador Locke,2
Beesbury,2
Yaya,2
Ser Forley Prester,2
Rodrik,2
Garths,2
Arson Iceaxe,2
When the Imp,2
Martyn Lannister,2
Lame Lothar Frey,2
Crane,2
Ser Daven,2
Eroeh,2
Ser Whalen Frey,2
Banners,2
Ser Brynden Tully,2
Flints,2
Merry,2
Eye,2
Colemon,2
Watty,2
Urswyck the Faithful,2
Weatherback Ridge,2
Aegons,2
Ser Flement Brax,2
Lynesse,2
Greatjon Umber,2
Red Alyn of the Rosewood,2
Way,2
Chyttering,2
Moontown,2
Goat,2
Mallador Locke,2
First Builder,2
Dragonpit,2
Shield Islands,2
Wenda the White Fawn,2
Silence,2
Ser Ryam Redwyne,2
Starks of Winterfell,2
Quite,2
Lord of Death,2
Robert the Second,2
Icemark,2
Lord Qorgyle,2
Lady Olenna Tyrell,2
Sarra,2
Iron Fleet,2
Gold,2
Ser Preston Greenfield,2
Harren the Black,2
Kedge,2
Water Tower,2
Prince of Winterfell,2
Lord Baelish,2
Stafford,2
Grass,2
Jon Stark,2
Prince of Dragonflies,2
Helman Tallhart,2
Milady,2
Maester Ballabar,2
Vances,2
Oathkeeper,2
Heartsbane,2
Emrick,2
Water Gate,2
Khorane Sathmantes,2
Lannister of Casterly Rock,2
Conquest of Dorne,2
Shadow,2
Corbray,2
Gorge,2
Aegon the Fourth,2
Lord Alester Florent,2
Princess Rhaenys,2
Ser Mallador,2
Ser Dontos Hollard,2
Orland of Oldtown,2
Coldhands,2
Old King Andahar,2
Saduleon,2
Lord Goodbrook,2
Nestor Royce,2
Stair,2
Kedge Whiteye,2
Greywater,2
Ser Emmon Frey,2
Alerie,2
Honor,2
Pate,2
Prince Oberyn Martell,2
Shieldhall,2
Aenys Frey,2
Sybell,2
Ser Leslyn Haigh,2
Lady Genna,2
Prince Trystane,2
Bael,2
To Ygritte,2
Pit,2
Lord Piper,2
Wise Masters of Yunkai,2
Martyn Rivers,2
Hey-nonny,2
Lemonwood,2
Harclays,2
Blackwood,2
Maid,2
Lord Rickard Karstark,2
Ser Desmond Grell,2
Reynes of Castamere,2
Alys Karstark,2
Manwoody,2
Spring,2
Lord of Karhold,2
Ryam Redwyne,2
Merry Crane,2
Hal,2
Lord Cafferen,2
Ser Gerald Gower,2
Wouldn,2
Ruddy Hall,2
Lord Jason,2
Sherrer,2
Tumberjon,2
Wylde,2
Ser Willem Darry,2
Starfall,2
Alesander,2
Rolley of Sisterton,2
Ottyn,2
Ser Duncan the Tall,2
Sharp,2
Baelor Hightower,2
Chamber of the Painted Table,2
Xaro,2
Daemon,2
Ser Rolland,2
Silverwing,2
Fern,2
Castle Cerwyn,2
Toyne,2
Unworthy,2
Robett,2
Merrett Frey,2
The Bear,2
Lady Leonette,2
Freys of the Crossing,2
Mead-king of Ruddy Hall,2
If the Hound,2
Garth Greyfeather,2
Ilyn Payne,2
Genna,2
Ser Oswell Whent,2
Silveraxe,2
Conquest,2
Lady Ermesande,2
Sunset Kingdoms,2
Spotted Pate,2
Lady Bethany,2
Jate,2
Alaric of Eysen,2
Estermont,2
Ragged Jenna,2
Once Jon,2
Zei,2
Lord of the Rainwood,2
Prince Joffrey,2
Jonos Bracken,2
Robert Arryn,2
Stonesnake,2
Lord Hunter,2
In the Seven Kingdoms,2
Lord Commander Qorgyle,2
If Joffrey,2
Orphan Oss,2
Brindlewood,2
Donnel,2
Cortnay Penrose,2
Harren,2
Fairmarket,2
Rat,1
Aaaaahoooooooooooooooooooooooooo,1
Lord Walder of the Crossing,1
Michael,1
Garth the Gross,1
When the Cobblecat,1
Ser Brienne,1
Garth Greenaway,1
Gargalens of Salt Shore,1
Lord Leech,1
Silver Bridge,1
Brightroar,1
Ser Harys,1
Donnel Haigh,1
When Slynt,1
Treason,1
Halfman,1
History of the Rhoynish Wars,1
Ser Kyle Condon,1
Gregor the Mountain,1
Careful,1
Osney Kettleblack,1
Lady Blackmont,1
Lord Harte Rode Out,1
Commander of the Kingsguard,1
Once Melisandre,1
Lord Hightower,1
Lord of Blackwater Bay,1
Manwoodys of Kingsgrave,1
Rhaenyra Targaryen,1
Khal Temmo,1
Reeds of the Neck,1
Roro Uhoris,1
At Chataya,1
Piper,1
Princess of Dorne,1
Commander Runcel Hightower,1
Lynesse Hightower,1
But Tywin Lannister,1
To Jon,1
Hightower of Oldtown,1
Lann the Clever,1
When Ser Stevron,1
