Caggo Corpsekiller,4
Bucket Wull,4
Lord Yronwood,4
Lord Roose,4
Quenton,4
Codd,4
Knight of Griffin,4
Fingers,4
Onion Knight,4
Myles Toyne,4
Lord Crow,4
Count,4
Bloody,4
Life,4
Wex,4
Belaquo,4
Erik Ironmaker,4
Gorys Edoryen,4
Sandor Clegane,4
Nose,4
Wind,4
Bear Island,4
Palace,4
Cleftjaw,4
Happy Port,4
Harle the Handsome,4
Obara Sand,4
Queensguard,4
Dryn,4
Draqaz,4
Goodheart,4
Dustins,4
Ser Jared,4
Talea,4
Seaworth,4
Harridan,4
Skagos,4
Dagon,4
Maester Harmune,4
Darkstar,4
Prince of Winterfell,4
Ashara,4
Off,4
Talon,4
Grand Maester,4
Meryn Trant,4
Lady Catelyn,4
Ralf Kenning,4
Corpsekiller,4
Summer Islander,4
Serry,4
Trant,4
Princess Shireen,4
Black Wind,4
Gorge,4
Summer Sea,4
Old Blood,4
Queen Margaery,4
Harle the Huntsman,4
Cerwyns,4
Arya Horseface,4
Rolfe the Dwarf,4
Norvos,4
Rommo,4
Mill,4
Howd Wanderer,4
Stinky Steward,4
Basilisk Isles,4
Blackfish,4
Queen of the Andals,4
Unburnt,4
Great Keep,4
Valyrians,4
Bite,4
Maester Kedry,4
Lord Ghael,4
Darkness,4
Bartimus,4
Jaehaerys,4
Princess Myrcella,4
Lhazarene,4
Jaime Lannister,4
Hands,4
Harma,4
Alys Karstark,4
Hunter,4
Smoking Sea,4
Commander Mormont,4
Hal,4
Great Walrus,4
Joramun,4
Truth,4
Gerion,4
Hugh Hungerford,4
Gulf,4
Caleotte,4
Lord Dustin,4
Farring,4
Harys,4
Baelor,4
Vaes Dothrak,4
Toyne,4
Rolly,4
Doniphos,4
Jack,4
Milkwater,4
Aly Mormont,4
Blackbird,4
Codds,4
Bronn,4
Harys Swyft,4
Kezmya,4
Blackfyre,4
Graces,4
Neck,4
Ten Towers,4
Tully,4
Admiral Groleo,4
Ronnet,4
Stone,4
Sixskins,4
Dagon Greyjoy,4
Barba,4
Brogg,4
Randyll,4
Ser Denys,4
Qaggaz,4
Morgan Liddle,4
Myrtle,4
Pointed,4
Marlon,4
Giant,4
Marghaz zo Loraq,4
Queenscrown,4
Duckfield,4
Fourteenth,4
Stripeback,4
Rhaego,4
Swyft,4
Old Empire,4
Beggar King,4
Jonos Bracken,4
Ear,4
Rags,4
Masters,4
Summer Islanders,4
Naath,4
Inn,4
Peake,4
Brandon Stark,4
Lord Jonos,3
Sybelle Glover,3
Rodrik,3
Cutthroat,3
Summer Isles,3
Rolly Duckfield,3
Rhaenys,3
Lionstar,3
Nestoris,3
Lady Maege,3
Short,3
Marya,3
Robert Strong,3
Bucket,3
Sable Hall,3
Richard,3
Prince of Dragonstone,3
Alf,3
Rills,3
Lord of Sweetsister,3
Merrel,3
Harghaz the Hero,3
Garin,3
Red Waste,3
Lord Wobblecheeks,3
Buckle,3
Luwin,3
Fulk the Flea,3
Wanderer,3
Catelyn Tully,3
Night Lamp,3
Jory,3
Uhlez,3
Jon Arryn,3
Rickard,3
Arya Underfoot,3
Weasel,3
Mossador,3
Serwyn,3
Wick,3
Motho,3
Lorren,3
