Book,Page,Chapter No,Chapter Name,POV,Character,Title,Forename,Surname,Old Surname,Alias,Regnal No,Gender,Status
A Dance with Dragons,821,62,The Sacrifice,Asha Greyjoy,Ser Humfrey Clifton,Ser,Humfrey,Clifton,,,,M,
A Dance with Dragons,821,62,The Sacrifice,Asha Greyjoy,Ser Ormund Wylde,Ser,Ormund,Wylde,,,,M,
A Dance with Dragons,822,62,The Sacrifice,Asha Greyjoy,Ned Woods; Noseless Ned,,Ned,Woods,,Noseless Ned,,M,
A Dance with Dragons,823,62,The Sacrifice,Asha Greyjoy,Arthor Karstark,,Arthor,Karstark,,,,M,
A Dance with Dragons,825,62,The Sacrifice,Asha Greyjoy,Fingers,,Fingers,,,,,M,
A Dance with Dragons,825,62,The Sacrifice,Asha Greyjoy,Rook,,Rook,,,,,M,
A Dance with Dragons,828,63,Victarion I,Victarion Greyjoy,Tom Tidewood,,Tom,Tidewood,,,,M,
A Dance with Dragons,829,63,Victarion I,Victarion Greyjoy,Steffar; Steffar Stammerer,,Steffar,,,Steffar Stammerer,,M,
A Dance with Dragons,830,63,Victarion I,Victarion Greyjoy,Manfryd Merlyn,,Manfryd,Merlyn,,,,M,
A Dance with Dragons,846,64,The Ugly Little Girl,Arya Stark,Izembaro,,Izembaro,,,,,M,
A Dance with Dragons,859,65,Cersei II,Cersei Lannister,Ser Robert Strong,Ser,Robert,Strong,,,,M,
A Dance with Dragons,861,66,Tyrion XII,Tyrion Lannister,Bokkoko,,Bokkoko,,,,,M,
A Dance with Dragons,864,66,Tyrion XII,Tyrion Lannister,Snatch,,Snatch,,,,,M,
A Dance with Dragons,866,66,Tyrion XII,Tyrion Lannister,Kem,,Kem,,,,,M,
A Dance with Dragons,866,66,Tyrion XII,Tyrion Lannister,Hammer,,Hammer,,,,,M,
A Dance with Dragons,866,66,Tyrion XII,Tyrion Lannister,Kennet,,Kennet,,,,,M,
A Dance with Dragons,867,66,Tyrion XII,Tyrion Lannister,Nail,,Nail,,,,,M,
A Dance with Dragons,873,67,The Kingbreaker,Barristan Selmy,Steelskin,,Steelskin,,,,,M,
A Dance with Dragons,875,67,The Kingbreaker,Barristan Selmy,Shiera Seastar,,Shiera,Seastar,,,,F,
A Dance with Dragons,875,67,The Kingbreaker,Barristan Selmy,Grazdar,,Grazdar,,,,,M,
A Dance with Dragons,875,67,The Kingbreaker,Barristan Selmy,Azzak,,Azzak,,,,,?,
A Dance with Dragons,875,67,The Kingbreaker,Barristan Selmy,Bhakaz,,Bhakaz,,,,,M,
A Dance with Dragons,876,67,The Kingbreaker,Barristan Selmy,Dhazzar,,Dhazzar,,,,,?,
A Dance with Dragons,877,67,The Kingbreaker,Barristan Selmy,Tumco Lho,,Tumco,Lho,,,,M,
A Dance with Dragons,877,67,The Kingbreaker,Barristan Selmy,Larraq; The Lash,,Larraq,,,The Lash,,M,
A Dance with Dragons,877,67,The Kingbreaker,Barristan Selmy,The Red Lamb,,?,,,The Red Lamb,,M,
A Dance with Dragons,878,67,The Kingbreaker,Barristan Selmy,Lord Whent; Old Lord Whent,Lord,?,Whent,,Old Lord Whent,,M,
A Dance with Dragons,882,67,The Kingbreaker,Barristan Selmy,Draqaz,,Draqaz,,,,,?,
A Dance with Dragons,886,67,The Kingbreaker,Barristan Selmy,Jezhene,,Jezhene,,,,,F,
A Dance with Dragons,904,69,Jon XIII,Jon Snow,Gavin; The Trader,,Gavin,,,The Trader,,M,
A Dance with Dragons,904,69,Jon XIII,Jon Snow,Doss; Blind Doss,,Doss,,,Blind Doss,,M,
A Dance with Dragons,904,69,Jon XIII,Jon Snow,Ygon Oldfather,,Ygon,Oldfather,,,,M,
A Dance with Dragons,917,70,The Queen's Hand,Barristan Selmy,Tal Toraq,,Tal,Toraq,,,,M,
A Dance with Dragons,917,70,The Queen's Hand,Barristan Selmy,Jokin,,Jokin,,,,,M,
A Dance with Dragons,918,70,The Queen's Hand,Barristan Selmy,The Widower,,?,,,The Widower,,M,
A Dance with Dragons,966,73,Appendix,N/A,Lord Renfred Rykker,Lord,Renfred,Rykker,,,,M,
A Dance with Dragons,966,73,Appendix,N/A,Tyrion Tanner,,Tyrion,Tanner,,,,M,
A Dance with Dragons,971,73,Appendix,N/A,Earl Harlaw,,Earl,Harlaw,,,,M,
A Dance with Dragons,979,73,Appendix,N/A,Ser Richard Morrigen,Ser,Richard,Morrigen,,,,M,
A Dance with Dragons,979,73,Appendix,N/A,Lord Arstan Selmy,Lord,Arstan,Selmy,,,,M,
A Dance with Dragons,979,73,Appendix,N/A,Lord Casper Wylde,Lord,Casper,Wylde,,,,M,
A Dance with Dragons,980,73,Appendix,N/A,Lord Sebastion Errol,Lord,Sebastion,Errol,,,,M,
A Dance with Dragons,980,73,Appendix,N/A,Lord Clifford Swann,Lord,Clifford,Swann,,,,M,
A Dance with Dragons,980,73,Appendix,N/A,Lady Mary Mertyns,Lady,Mary,Mertyns,,,,F,
A Dance with Dragons,985,73,Appendix,N/A,Lady Alysanne Lefford,Lady,Alysanne,Lefford,,,,F,
A Dance with Dragons,985,73,Appendix,N/A,Ser Lorent Lorch,Ser,Lorent,Lorch,,,,M,
A Dance with Dragons,985,73,Appendix,N/A,Ser Tybolt Hetherspoon,Ser,Tybolt,Hetherspoon,,,,M,
A Dance with Dragons,987,73,Appendix,N/A,Lord Quentyn Qorgyle,Lord,Quentyn,Qorgyle,,,,M,
A Dance with Dragons,988,73,Appendix,N/A,Ser Symon Santagar,Ser,Symon,Santagar,,,,M,
A Dance with Dragons,988,73,Appendix,N/A,Lord Trebor Jordayne,Lord,Trebor,Jordayne,,,,M,
A Dance with Dragons,988,73,Appendix,N/A,Lord Daeron Vaith,Lord,Daeron,Vaith,,,,M,
A Dance with Dragons,991,73,Appendix,N/A,Jyana Reed,,Jyana,Reed,,,,F,
A Dance with Dragons,991,73,Appendix,N/A,Lady Bethany Bolton (Ryswell),Lady,Bethany,Bolton,Ryswell,,,F,
A Dance with Dragons,992,73,Appendix,N/A,Brandon Norrey; The Younger,,Brandon,Norrey,,The Younger,,M,
A Dance with Dragons,992,73,Appendix,N/A,Lord Torren Liddle; The Liddle,Lord,Torren,Liddle,,The Liddle,,M,
A Dance with Dragons,992,73,Appendix,N/A,Rickard Liddle; Little Liddle,,Rickard,Liddle,,Little Liddle,,M,
A Dance with Dragons,993,73,Appendix,N/A,Alyn Blackwood,,Alyn,Blackwood,,,,M,
A Dance with Dragons,993,73,Appendix,N/A,Edmund Blackwood,,Edmund,Blackwood,,,,M,
A Dance with Dragons,993,73,Appendix,N/A,Barbara Bracken,,Barbara,Bracken,,,,F,
A Dance with Dragons,993,73,Appendix,N/A,Jayne Bracken,,Jayne,Bracken,,,,F,
A Dance with Dragons,993,73,Appendix,N/A,Catelyn Bracken,,Catelyn,Bracken,,,,F,
A Dance with Dragons,993,73,Appendix,N/A,Bess Bracken,,Bess,Bracken,,,,F,
A Dance with Dragons,993,73,Appendix,N/A,Alysanne Bracken,,Alysanne,Bracken,,,,F,
A Dance with Dragons,994,73,Appendix,N/A,Eleanor Tarly (Mooton),,Eleanor,Tarly,Mooton,,,F,
A Dance with Dragons,999,73,Appendix,N/A,Old Tattersalt,,?,,,Old Tattersalt,,M,
A Dance with Dragons,999,73,Appendix,N/A,Ser Maynard Holt,Ser,Maynard,Holt,,,,M,
A Dance with Dragons,999,73,Appendix,N/A,Russ Barleycorn,,Russ,Barleycorn,,,,M,
A Dance with Dragons,1005,73,Appendix,N/A,Ferrego Antaryon,,Ferrego,Antaryon,,,,M,
A Dance with Dragons,1005,73,Appendix,N/A,Qarro Volentin,,Qarro,Volentin,,,,M,
A Dance with Dragons,1005,73,Appendix,N/A,The Daughter of the Dusk,,?,,,The Daughter of the Dusk,,F,
A Dance with Dragons,1005,73,Appendix,N/A,The Nightingale,,?,,,The Nightingale,,F,
A Dance with Dragons,1008,73,Appendix,N/A,Chezdhar zo Rhaezn,,Chezdhar,zo Rhaezn,,,,M,A
A Dance with Dragons,1008,73,Appendix,N/A,Maezon zo Rhaezn,,Maezon,zo Rhaezn,,,,M,A
A Dance with Dragons,1008,73,Appendix,N/A,Grazdhan zo Rhaezn,,Grazdhan,zo Rhaezn,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Torman Peake,,Torman,Peake,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Pykewood Peake,,Pykewood,Peake,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Caspor Hill,,Caspor,Hill,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Humfrey Stone,,Humfrey,Stone,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Will Cole,,Will,Cole,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Lorimas Mudd,,Lorimas,Mudd,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Jon Lothston,,Jon,Lothston,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Duncan Strong,,Duncan,Strong,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Denys Strong,,Denys,Strong,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,Chains,,Chains,,,,,M,A
A Dance with Dragons,1014,73,Appendix,N/A,John Mudd; Young John Mudd,,John,Mudd,,Young John Mudd,,M,A
A Dance with Dragons,1015,73,Appendix,N/A,Uhlan,,Uhlan,,,,,M,A
The Hedge Knight,575,1,N/A,N/A,Ser Arlan; Of Pennytree,Ser,Arlan,,,Of Pennytree,,M,D
The Hedge Knight,580,1,N/A,N/A,Lord Pearse Caron,Lord,Pearse,Caron,,,,M,D
The Hedge Knight,580,1,N/A,N/A,Ser Lyonel Baratheon,Ser,Lyonel,Baratheon,,,,M,D
The Hedge Knight,580,1,N/A,N/A,Ser Otho Bracken; The Brute of Bracken,Ser,Otho,Bracken,,The Brute of Bracken,,M,D
The Hedge Knight,580,1,N/A,N/A,Lord Quentyn Blackwood,Lord,Quentyn,Blackwood,,,,M,D
The Hedge Knight,583,1,N/A,N/A,Pate; Steely Pate,,Pate,,,Steely Pate,,M,D
The Hedge Knight,588,1,N/A,N/A,Plummer,,Plummer,,,,,M,D
The Hedge Knight,590,1,N/A,N/A,Lord Ashford,Lord,?,Ashford,,,,M,D
The Hedge Knight,590,1,N/A,N/A,Ser Manfred Dondarrion,Ser,Manfred,Dondarrion,,,,M,D
The Hedge Knight,592,1,N/A,N/A,Prince Valarr Targaryen; The Young Prince,Prince,Valarr,Targaryen,,The Young Prince,,M,D
The Hedge Knight,592,1,N/A,N/A,Prince Matarys Targaryen; The Even Younger Prince,Prince,Matarys,Targaryen,,The Even Younger Prince,,M,D
The Hedge Knight,592,1,N/A,N/A,Lord Gawen Swann,Lord,Gawen,Swann,,,,M,D
The Hedge Knight,592,1,N/A,N/A,Henly,,Henly,,,,,M,D
The Hedge Knight,593,1,N/A,N/A,Ser Roland Crakehall; Of the Kingsguard,Ser,Roland,Crakehall,,Of the Kingsguard,,M,D
The Hedge Knight,593,1,N/A,N/A,Lady Ashford,Lady,?,Ashford,,,,F,D
The Hedge Knight,595,1,N/A,N/A,Lord Florent; Blind Lord Florent,Lord,?,Florent,,Blind Lord Florent,,M,D
The Hedge Knight,596,1,N/A,N/A,Ser Steffon Fossoway,Ser,Steffon,Fossoway,,,,M,D
The Hedge Knight,596,1,N/A,N/A,Ser Grance Morrigen,Ser,Grance,Morrigen,,,,M,D
The Hedge Knight,596,1,N/A,N/A,Raymun Fossoway,,Raymun,Fossoway,,,,M,D
The Hedge Knight,600,1,N/A,N/A,Lord Dondarrion; The First Lord Dondarrion,Lord,?,Dondarrion,,The First Lord Dondarrion,,M,D
The Hedge Knight,601,1,N/A,N/A,Prince Rhaegel Targaryen,Prince,Rhaegel,Targaryen,,,,M,D
The Hedge Knight,602,1,N/A,N/A,Lord Stokeworth; At Ashford,Lord,?,Stokeworth,,At Ashford,,M,D
The Hedge Knight,602,1,N/A,N/A,; The Bastard of Harrenhal,,?,,,The Bastard of Harrenhal,,M,D
The Hedge Knight,602,1,N/A,N/A,Lord Damon Lannister; The Grey Lion,Lord,Damon,Lannister,,The Grey Lion,,M,D
The Hedge Knight,603,1,N/A,N/A,Lord Baratheon,Lord,?,Baratheon,,,,M,D
The Hedge Knight,606,1,N/A,N/A,Tanselle; Tanselle Too-Tall,,Tanselle,,,Tanselle Too-Tall,,F,D
The Hedge Knight,607,1,N/A,N/A,Androw Ashford,,Androw,Ashford,,,,M,D
The Hedge Knight,607,1,N/A,N/A,Robert Ashford,,Robert,Ashford,,,,M,D
The Hedge Knight,607,1,N/A,N/A,Ser Humfrey Hardyng,Ser,Humfrey,Hardyng,,,,M,D
The Hedge Knight,608,1,N/A,N/A,Lord Arryn; At Ashford,Lord,?,Arryn,,At Ashford,,M,D
The Hedge Knight,608,1,N/A,N/A,Lord Royce; At Ashford,Lord,?,Royce,,At Ashford,,M,D
The Hedge Knight,608,1,N/A,N/A,Ser Tybolt Lannister,Ser,Tybolt,Lannister,,,,M,D
The Hedge Knight,608,1,N/A,N/A,Lord Tully,Lord,?,Tully,,,,M,D
The Hedge Knight,608,1,N/A,N/A,Ser Abelar Hightower,Ser,Abelar,Hightower,,,,M,D
The Hedge Knight,611,1,N/A,N/A,Ser Joseth Mallister,Ser,Joseth,Mallister,,,,M,D
The Hedge Knight,612,1,N/A,N/A,Ser Humfrey Beesbury,Ser,Humfrey,Beesbury,,,,M,D
The Hedge Knight,613,1,N/A,N/A,Ser Robyn Rhysling,Ser,Robyn,Rhysling,,,,M,D
The Hedge Knight,620,1,N/A,N/A,Wate,,Wate,,,,,M,D
The Hedge Knight,622,1,N/A,N/A,Yorkel,,Yorkel,,,,,M,D
The Hedge Knight,630,1,N/A,N/A,Maester Yormwell,Maester,Yormwell,,,,,M,D
The Princess and the Queen,703,1,N/A,N/A,Archmaester Gyldayn,Archmaester,Gyldayn,,,,,M,D
The Princess and the Queen,704,1,N/A,N/A,Queen Alicent Targaryen (Hightower),Queen,Alicent,Targaryen,Hightower,,,F,D
The Princess and the Queen,704,1,N/A,N/A,Ser Rickard Thorne,Ser,Rickard,Thorne,,,,M,D
The Princess and the Queen,704,1,N/A,N/A,Ser Steffon Darklyn,Ser,Steffon,Darklyn,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Ser Willis Fell,Ser,Willis,Fell,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Ser Lorent Marbrand,Ser,Lorent,Marbrand,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Grand Maester Orwyle,Grand Maester,Orwyle,,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Lord Lyman Beesbury,Lord,Lyman,Beesbury,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Ser Tyland Lannister,Ser,Tyland,Lannister,,,,M,D
The Princess and the Queen,705,1,N/A,N/A,Lord Larys Strong; Clubfoot,Lord,Larys,Strong,,Clubfoot,,M,D
The Princess and the Queen,705,1,N/A,N/A,Lord Jasper Wylde; Ironrod,Lord,Jasper,Wylde,,Ironrod,,M,D
The Princess and the Queen,705,1,N/A,N/A,Septon Eustace,Septon,Eustace,,,,,M,D
The Princess and the Queen,706,1,N/A,N/A,Prince Baelon Targaryen; Son of Jaehaerys I,Prince,Baelon,Targaryen,,Son of Jaehaerys I,,M,D
The Princess and the Queen,706,1,N/A,N/A,Princess Rhaenys Velaryon (Targaryen); Daughter of Aemon; The Queen Who Never Was,Princess,Rhaenys,Velaryon,Targaryen,Daughter of Aemon; The Queen Who Never Was,,F,D
The Princess and the Queen,706,1,N/A,N/A,Prince Daemon Targaryen,Prince,Daemon,Targaryen,,,,M,D
The Princess and the Queen,706,1,N/A,N/A,Princess Helaena Targaryen,Princess,Helaena,Targaryen,,,,F,D
The Princess and the Queen,706,1,N/A,N/A,Prince Aemond Targaryen; One-Eye,Prince,Aemond,Targaryen,,One-Eye,,M,D
The Princess and the Queen,706,1,N/A,N/A,Prince Jacaerys Velaryon; Jace,Prince,Jacaerys,Velaryon,,Jace,,M,D
The Princess and the Queen,706,1,N/A,N/A,Ser Laenor Velaryon,Ser,Laenor,Velaryon,,,,M,D
The Princess and the Queen,707,1,N/A,N/A,Prince Daeron Targaryen; Son of Viserys I,Prince,Daeron,Targaryen,,Son of Viserys I,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lord Dalton Greyjoy; The Red Kraken,Lord,Dalton,Greyjoy,,The Red Kraken,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lady Laena Velaryon,Lady,Laena,Velaryon,,,,F,D
The Princess and the Queen,708,1,N/A,N/A,Lord Bar Emmon; Of the Blacks,Lord,?,Bar Emmon,,Of the Blacks,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lord Gormon Massey,Lord,Gormon,Massey,,,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lord Bartimos Celtigar,Lord,Bartimos,Celtigar,,,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lord Crabb; Of the Blacks,Lord,?,Crabb,,Of the Blacks,,M,D
The Princess and the Queen,708,1,N/A,N/A,Lord Tarth; The Evenstar,Lord,?,Tarth,,The Evenstar,,M,D
The Princess and the Queen,709,1,N/A,N/A,Lord Roderick Dustin; Roddy the Ruin,Lord,Roderick,Dustin,,Roddy the Ruin,,M,D
The Princess and the Queen,709,1,N/A,N/A,Lord Manderly; Of the Blacks,Lord,?,Manderly,,Of the Blacks,,M,D
The Princess and the Queen,709,1,N/A,N/A,Lady Jeyne Arryn; Maiden of the Vale,Lady,Jeyne,Arryn,,Maiden of the Vale,,F,D
The Princess and the Queen,709,1,N/A,N/A,Lord Boremund Baratheon,Lord,Boremund,Baratheon,,,,M,D
The Princess and the Queen,709,1,N/A,N/A,Lord Borros Baratheon,Lord,Borros,Baratheon,,,,M,D
The Princess and the Queen,711,1,N/A,N/A,Visenya Targaryen; Daughter of Rhaenyra,,Visenya,Targaryen,,Daughter of Rhaenyra,,F,D
The Princess and the Queen,711,1,N/A,N/A,Prince Lucerys Velaryon; Little Luke Strong/Luke,Prince,Lucerys,Velaryon,,Little Luke Strong/Luke,,M,D
The Princess and the Queen,711,1,N/A,N/A,Prince Joffrey Velaryon; Joff,Prince,Joffrey,Velaryon,,Joff,,M,D
The Princess and the Queen,711,1,N/A,N/A,Lord Staunton; Of the Blacks,Lord,?,Staunton,,Of the Blacks,,M,D
The Princess and the Queen,711,1,N/A,N/A,Lord Darklyn; Of the Blacks,Lord,?,Darklyn,,Of the Blacks,,M,D
The Princess and the Queen,711,1,N/A,N/A,Lord Corlys Velaryon,Lord,Corlys,Velaryon,,,,M,D
The Princess and the Queen,713,1,N/A,N/A,Prince Maelor Targaryen,Prince,Maelor,Targaryen,,,,M,D
The Princess and the Queen,713,1,N/A,N/A,Lady Baela Targaryen,Lady,Baela,Targaryen,,,,F,D
The Princess and the Queen,713,1,N/A,N/A,Princess Rhaena Targaryen; The Black Bride,Princess,Rhaena,Targaryen,,The Black Bride,,F,D
The Princess and the Queen,714,1,N/A,N/A,Lord Tyrell; During the Dance,Lord,?,Tyrell,,During the Dance,,M,D
The Princess and the Queen,717,1,N/A,N/A,Ser Gwayne Hightower,Ser,Gwayne,Hightower,,,,M,D
The Princess and the Queen,718,1,N/A,N/A,Ser Simon Strong,Ser,Simon,Strong,,,,M,D
The Princess and the Queen,718,1,N/A,N/A,Lord Borrell; Of the Blacks,Lord,?,Borrell,,Of the Blacks,,M,D
The Princess and the Queen,719,1,N/A,N/A,Lady Rhaena Targaryen; Rhaena of Pentos,Lady,Rhaena,Targaryen,,Rhaena of Pentos,,F,D
The Princess and the Queen,721,1,N/A,N/A,Blood,,?,,,Blood,,M,D
The Princess and the Queen,721,1,N/A,N/A,Cheese,,?,,,Cheese,,M,D
The Princess and the Queen,721,1,N/A,N/A,Prince Jaehaerys Targaryen; Son of Aegon II,Prince,Jaehaerys,Targaryen,,Son of Aegon II,,M,D
The Princess and the Queen,721,1,N/A,N/A,Princess Jaehaera Targaryen,Princess,Jaehaera,Targaryen,,,,F,D
The Princess and the Queen,722,1,N/A,N/A,Lord Owen Costayne,Lord,Owen,Costayne,,,,M,D
The Princess and the Queen,722,1,N/A,N/A,Lord Mullendore; Of the Blacks,Lord,?,Mullendore,,Of the Blacks,,M,D
The Princess and the Queen,722,1,N/A,N/A,Lord Alan Tarly,Lord,Alan,Tarly,,,,M,D
The Princess and the Queen,722,1,N/A,N/A,Lord Thaddeus Rowan,Lord,Thaddeus,Rowan,,,,M,D
The Princess and the Queen,722,1,N/A,N/A,Lord Grimm; Of the Blacks,Lord,?,Grimm,,Of the Blacks,,M,D
The Princess and the Queen,725,1,N/A,N/A,Lady Jocelyn Targaryen (Baratheon),Lady,Jocelyn,Targaryen,Baratheon,,,F,D
The Princess and the Queen,727,1,N/A,N/A,Denys; Silver Denys,,Denys,,,Silver Denys,,M,D
The Princess and the Queen,728,1,N/A,N/A,Hugh; Hugh the Hammer/Hard Hugh,,Hugh,,,Hugh the Hammer/Hard Hugh,,M,D
The Princess and the Queen,728,1,N/A,N/A,Ulf; Ulf the White/Ulf the Sot,,Ulf,,,Ulf the White/Ulf the Sot,,M,D
The Princess and the Queen,728,1,N/A,N/A,Addam; Of Hull,,Addam,,,Of Hull,,M,D
The Princess and the Queen,729,1,N/A,N/A,Alyn; Of Hull,,Alyn,,,Of Hull,,M,D
The Princess and the Queen,730,1,N/A,N/A,Nettles; Netty,,Nettles,,,Netty,,F,D
The Princess and the Queen,730,1,N/A,N/A,Sharako Lohar,,Sharako,Lohar,,,,M,D
The Princess and the Queen,732,1,N/A,N/A,Lord Ormund Hightower,Lord,Ormund,Hightower,,,,M,D
The Princess and the Queen,732,1,N/A,N/A,Tom Flowers; Bastard of Bitterbridge,,Tom,Flowers,,Bastard of Bitterbridge,,M,D
The Princess and the Queen,732,1,N/A,N/A,Ser Alan Beesbury,Ser,Alan,Beesbury,,,,M,D
The Princess and the Queen,732,1,N/A,N/A,Ser Jon Roxton; Bold Jon Roxton,Ser,Jon,Roxton,,Bold Jon Roxton,,M,D
The Princess and the Queen,734,1,N/A,N/A,Lord Walys Mooton,Lord,Walys,Mooton,,,,M,D
The Princess and the Queen,734,1,N/A,N/A,Lord Manfryd Mooton,Lord,Manfryd,Mooton,,,,M,D
The Princess and the Queen,736,1,N/A,N/A,Ser Luthor Largent,Ser,Luthor,Largent,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Lefford; Of the Greens,Lord,?,Lefford,,Of the Greens,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Forrest Frey,Lord,Forrest,Frey,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Robb Rivers; Red Robb Rivers/Bowman of Raventree,,Robb,Rivers,,Red Robb Rivers/Bowman of Raventree,,M,D
The Princess and the Queen,738,1,N/A,N/A,Longleaf; The Lionslayer,,Longleaf,,,The Lionslayer,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Bigglestone,Lord,?,Bigglestone,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Chambers,Lord,?,Chambers,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Perryn,Lord,?,Perryn,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Ser Garibald Grey,Ser,Garibald,Grey,,,,M,D
The Princess and the Queen,738,1,N/A,N/A,Lord Benjicot Blackwood; Ben,Lord,Benjicot,Blackwood,,Ben,,M,D
The Princess and the Queen,739,1,N/A,N/A,Lord Swyft; Of the Greens,Lord,?,Swyft,,Of the Greens,,M,D
The Princess and the Queen,739,1,N/A,N/A,Lord Reyne; Of the Greens,Lord,?,Reyne,,Of the Greens,,M,D
The Princess and the Queen,739,1,N/A,N/A,Ser Clarent Crakehall,Ser,Clarent,Crakehall,,,,M,D
The Princess and the Queen,739,1,N/A,N/A,Ser Tyler Hill; Bastard of Lannisport,Ser,Tyler,Hill,,Bastard of Lannisport,,M,D
The Princess and the Queen,739,1,N/A,N/A,Alys Rivers,,Alys,Rivers,,,,M,D
The Princess and the Queen,743,1,N/A,N/A,Medrick Manderly,,Medrick,Manderly,,,,M,D
The Princess and the Queen,743,1,N/A,N/A,Torrhen Manderly,,Torrhen,Manderly,,,,M,D
The Princess and the Queen,743,1,N/A,N/A,Lord Jason Lannister,Lord,Jason,Lannister,,,,M,D
The Princess and the Queen,743,1,N/A,N/A,Lady Meredyth Darklyn,Lady,Meredyth,Darklyn,,,,F,D
The Princess and the Queen,746,1,N/A,N/A,Ser Bryndon Hightower,Ser,Bryndon,Hightower,,,,M,D
The Princess and the Queen,747,1,N/A,N/A,Lord Footly; Of the Blacks,Lord,?,Footly,,Of the Blacks,,M,D
The Princess and the Queen,747,1,N/A,N/A,Ser Robert Quince,Ser,Robert,Quince,,,,M,D
The Princess and the Queen,750,1,N/A,N/A,Ser Hobert Hightower,Ser,Hobert,Hightower,,,,M,D
The Princess and the Queen,751,1,N/A,N/A,Lord Unwin Peake,Lord,Unwin,Peake,,,,M,D
The Princess and the Queen,752,1,N/A,N/A,Maester Norren,Maester,Norren,,,,,M,D
The Princess and the Queen,752,1,N/A,N/A,Ser Florian Greysteel,Ser,Florian,Greysteel,,,,M,D
The Princess and the Queen,757,1,N/A,N/A,Lady Darla Deddings,Lady,Darla,Deddings,,,,M,D
The Princess and the Queen,757,1,N/A,N/A,Lord Davos Dedding,Lord,Davos,Dedding,,,,M,D
The Princess and the Queen,758,1,N/A,N/A,Ser Perkin; The Flea,Ser,Perkin,,,The Flea,,M,D
The Princess and the Queen,758,1,N/A,N/A,Trystane; Squire to Ser Perkin,,Trystane,,,Squire to Ser Perkin,,M,D
The Princess and the Queen,759,1,N/A,N/A,Ser Balon Byrch,Ser,Balon,Byrch,,,,M,D
The Princess and the Queen,759,1,N/A,N/A,Ser Garth; The Harelip,Ser,Garth,,,The Harelip,,M,D
The Princess and the Queen,759,1,N/A,N/A,Lady Mysaria,Lady,Mysaria,,,,,F,D
The Princess and the Queen,759,1,N/A,N/A,Ser Glendon Goode,Ser,Glendon,Goode,,,,M,D
The Princess and the Queen,759,1,N/A,N/A,The Shepherd,,?,,,The Shepherd,,M,D
The Princess and the Queen,762,1,N/A,N/A,Mushroom,,Mushroom,,,,,M,D
The Princess and the Queen,763,1,N/A,N/A,Robin; Of Flea Bottom,,Robin,,,Of Flea Bottom,,F,D
The Princess and the Queen,763,1,N/A,N/A,Ser Harwin Strong; Breakbones/Brokenbones,Ser,Harwin,Strong,,Breakbones/Brokenbones,,M,D
The Princess and the Queen,764,1,N/A,N/A,Hobb; The Hewer,,Hobb,,,The Hewer,,M,D
The Princess and the Queen,764,1,N/A,N/A,The Burning Knight,,?,,,The Burning Knight,,M,D
The Princess and the Queen,766,1,N/A,N/A,Ser Warrick Wheaton,Ser,Warrick,Wheaton,,,,M,D
The Princess and the Queen,766,1,N/A,N/A,Bean,,Bean,,,,,M,D
The Princess and the Queen,766,1,N/A,N/A,Ser Roger Corne,Ser,Roger,Corne,,,,M,D
The Princess and the Queen,766,1,N/A,N/A,Ser Tyler Norcross,Ser,Tyler,Norcross,,,,M,D
The Princess and the Queen,769,1,N/A,N/A,Marq Ambrose,,Marq,Ambrose,,,,M,D
The Princess and the Queen,769,1,N/A,N/A,Richard Rodden,,Richard,Rodden,,,,M,D
The Princess and the Queen,769,1,N/A,N/A,Owen Fossoway,,Owen,Fossoway,,,,M,D
The Princess and the Queen,771,1,N/A,N/A,Trombo; Black Trombo,,Trombo,,,Black Trombo,,M,D
The Princess and the Queen,773,1,N/A,N/A,Lord Piper; Of the Blacks,Lord,?,Piper,,Of the Blacks,,M,D
The Princess and the Queen,773,1,N/A,N/A,Lord Deddings; Of the Blacks,Lord,?,Deddings,,Of the Blacks,,M,D
